component,bus,carrier,2025,2035,2045
Link,DE0 27 H2,H2 pipeline (Kernnetz),,11130.0,11130.0
Link,DE0 27 H2,H2 pipeline retrofitted,,9.60779,1.25766
Link,DE0 27 H2,urban central H2 CHP,,3.73197,629.09376
Link,DE0 27 co2 stored,co2 sequestered,,607.02467,831.2699
Link,DE0 28 H2,H2 CCGT,,0.40605,0.01595
Link,DE0 28 H2,H2 OCGT,,4.79828,0.08328
Link,DE0 28 H2,H2 pipeline (Kernnetz),,1080.0,1080.0
Link,DE0 28 H2,H2 pipeline retrofitted,,33.00783,56.7141
Link,DE0 28 H2,urban central H2 CHP,,0.61775,0.14385
Link,DE0 29 H2,H2 CCGT,,0.49129,0.0283
Link,DE0 29 H2,H2 OCGT,,6.54657,0.2008
Link,DE0 29 H2,H2 pipeline (Kernnetz),,27933.33333,27933.33333
Link,DE0 29 H2,urban central H2 CHP,,0.42332,0.03456
Link,DE0 3 H2,H2 CCGT,,0.58333,0.02923
Link,DE0 3 H2,H2 OCGT,,20.7997,20.94292
Link,DE0 3 H2,H2 pipeline,,1178.7024,3025.95334
Link,DE0 3 H2,H2 pipeline (Kernnetz),,32816.66667,32816.66667
Link,DE0 3 H2,urban central H2 CHP,,79.78001,3562.21792
Link,DE0 4 H2,H2 CCGT,,0.67682,0.05123
Link,DE0 4 H2,H2 OCGT,,69.05787,12763.3152
Link,DE0 4 H2,H2 pipeline,,16.67877,0.66208
Link,DE0 4 H2,H2 pipeline (Kernnetz),,7650.0,7650.0
Link,DE0 4 H2,urban central H2 CHP,,464.33871,464.49567
Link,DE0 5 H2,H2 CCGT,,0.62183,0.05797
Link,DE0 5 H2,H2 OCGT,,2886.57938,7368.54214
Link,DE0 5 H2,urban central H2 CHP,,451.48725,1737.10532
Link,DE0 6 H2,H2 CCGT,,0.49027,0.01784
Link,DE0 6 H2,H2 OCGT,,4110.99967,4111.45567
Link,DE0 6 H2,H2 pipeline (Kernnetz),,55868.33333,55868.33333
Link,DE0 6 H2,H2 pipeline retrofitted,,1.91638,0.28549
Link,DE0 6 H2,urban central H2 CHP,,0.46846,0.02641
Link,DE0 6 co2 stored,co2 sequestered,,1814.81325,5962.67946
Link,DE0 7 H2,H2 CCGT,,0.42486,0.02105
Link,DE0 7 H2,H2 OCGT,,5.44215,0.11982
Link,DE0 7 H2,H2 pipeline (Kernnetz),,4030.0,4030.0
Link,DE0 7 H2,H2 pipeline retrofitted,,963.73255,1799.91478
Link,DE0 7 H2,urban central H2 CHP,,2.16706,356.04033
Link,DE0 8 H2,H2 CCGT,,0.82699,0.07505
Link,DE0 8 H2,H2 OCGT,,6277.25476,15902.3904
Link,DE0 8 H2,H2 pipeline,,17.72771,0.61415
Link,DE0 8 H2,H2 pipeline (Kernnetz),,7650.0,7650.0
Link,DE0 8 H2,H2 pipeline retrofitted,,2.67677,0.64737
Link,DE0 8 H2,urban central H2 CHP,,1.67958,286.46795
Link,DE0 9,DC,,2000.00008,2000.03554
Link,DE0 9 H2,H2 CCGT,,0.42453,0.01715
Link,DE0 9 H2,H2 OCGT,,6.02275,0.08404
Link,DE0 9 H2,H2 pipeline,,394.93237,2238.34666
Link,DE0 9 H2,H2 pipeline retrofitted,,290.84429,624.11434
Link,DE0 9 H2,urban central H2 CHP,,597.92018,2744.97315
Store,DE0 0 EV battery,EV battery,,21900.68468,33893.90152
Store,DE0 1 EV battery,EV battery,,23036.3794,35651.52351
Store,DE0 10 EV battery,EV battery,,6863.27907,10621.73664
Store,DE0 10 co2 sequestered,co2 sequestered,,2537271.84,22090052.70446
Store,DE0 11 EV battery,EV battery,,18357.77846,28410.83485
Store,DE0 12 EV battery,EV battery,,7478.63916,11574.07921
Store,DE0 13 EV battery,EV battery,,15454.06502,23916.99463
Store,DE0 14 EV battery,EV battery,,26948.28392,41705.65874
Store,DE0 15 EV battery,EV battery,,21317.40023,32991.19981
Store,DE0 16 EV battery,EV battery,,19439.15359,30084.39083
Store,DE0 17 EV battery,EV battery,,37555.87305,58122.15835
Store,DE0 18 EV battery,EV battery,,32587.20211,50432.55201
Store,DE0 19 EV battery,EV battery,,13566.2414,20995.36416
Store,DE0 2 EV battery,EV battery,,76929.44457,119057.4202
Store,DE0 20 EV battery,EV battery,,11447.73907,17716.73107
Store,DE0 21 EV battery,EV battery,,39875.83432,61712.57297
Store,DE0 22 EV battery,EV battery,,9671.52637,14967.8317
Store,DE0 23 EV battery,EV battery,,9545.42726,14772.67841
Store,DE0 24 EV battery,EV battery,,14693.80421,22740.40105
Store,DE0 25 EV battery,EV battery,,21768.97773,33690.06943
Store,DE0 26 EV battery,EV battery,,10435.11836,16149.58068
Store,DE0 27 EV battery,EV battery,,14231.71692,22025.26627
Store,DE0 27 co2 sequestered,co2 sequestered,,3125066.05333,6250152.88457
Store,DE0 28 EV battery,EV battery,,19404.84876,30031.30005
Store,DE0 29 EV battery,EV battery,,6508.29155,10072.35144
Store,DE0 3 EV battery,EV battery,,30280.0486,46861.95891
Store,DE0 4 EV battery,EV battery,,14323.05791,22166.62727
Store,DE0 5 EV battery,EV battery,,43515.1727,67344.87984
Store,DE0 6 EV battery,EV battery,,10093.03115,15620.16024
Store,DE0 6 co2 sequestered,co2 sequestered,,14337462.3825,51659759.6307
Store,DE0 7 EV battery,EV battery,,22672.85979,35088.93389
Store,DE0 8 EV battery,EV battery,,16103.32176,24921.79628
Store,DE0 9 EV battery,EV battery,,33953.24887,52546.67105
Link,DE0 15,DC,,,0.03225
