component,name,bus,carrier,2025,2035,2045
Link,DE0 3 gas for industry CC-2045,DE gas,gas for industry CC,,,1477.67674
Link,DE0 3 home battery charger-2045,DE0 3 low voltage,home battery charger,,,0.04844
Link,DE0 3 home battery discharger-2045,DE0 3 home battery,home battery discharger,,,0.04944
Link,DE0 3 methanolisation-2045,DE0 3 H2,methanolisation,,,0.03847
Link,DE0 3 process emissions CC-2045,DE0 3 process emissions,process emissions CC,,,0.0029
Link,DE0 3 rural air heat pump-2045,DE0 3 low voltage,rural air heat pump,,,0.00272
Link,DE0 3 rural biomass boiler-2045,DE0 3 solid biomass,rural biomass boiler,,,0.00035
Link,DE0 3 rural ground heat pump-2045,DE0 3 low voltage,rural ground heat pump,,,62.03687
Link,DE0 3 rural resistive heater-2045,DE0 3 low voltage,rural resistive heater,,,0.03822
Link,DE0 3 rural water tanks charger-2045,DE0 3 rural heat,rural water tanks charger,,,0.39689
Link,DE0 3 rural water tanks discharger-2045,DE0 3 rural water tanks,rural water tanks discharger,,,0.39689
Link,DE0 3 solid biomass biomass to liquid CC-2045,DE0 3 solid biomass,biomass to liquid CC,,,0.00729
Link,DE0 3 solid biomass biomass to liquid-2045,DE0 3 solid biomass,biomass to liquid,,,0.00407
Link,DE0 3 solid biomass for industry CC-2045,DE0 3 solid biomass,solid biomass for industry CC,,,870.11808
Link,DE0 3 urban central DAC-2045,DE0 3,DAC,,,0.00157
Link,DE0 3 urban central H2 CHP-2045,DE0 3 H2,urban central H2 CHP,,,1443.49321
Link,DE0 3 urban central air heat pump-2045,DE0 3 low voltage,urban central air heat pump,,,0.00573
Link,DE0 3 urban central gas CHP CC-2045,DE gas,urban central gas CHP CC,,,0.00962
Link,DE0 3 urban central gas boiler-2045,DE gas,urban central gas boiler,,,0.04231
Link,DE0 3 urban central resistive heater-2045,DE0 3 low voltage,urban central resistive heater,,,0.05207
Link,DE0 3 urban central solid biomass CHP CC-2045,DE0 3 solid biomass,urban central solid biomass CHP CC,,,0.00352
Link,DE0 3 urban central solid biomass CHP-2045,DE0 3 solid biomass,urban central solid biomass CHP,,,0.00508
Link,DE0 3 urban central water pits charger-2045,DE0 3 urban central heat,urban central water pits charger,,,0.54103
Link,DE0 3 urban central water pits discharger-2045,DE0 3 urban central water pits,urban central water pits discharger,,,0.54103
Link,DE0 3 urban central water tanks charger-2045,DE0 3 urban central heat,urban central water tanks charger,,,0.06705
Link,DE0 3 urban central water tanks discharger-2045,DE0 3 urban central water tanks,urban central water tanks discharger,,,0.06705
Link,DE0 3 urban decentral DAC-2045,DE0 3,DAC,,,0.00132
Link,DE0 3 urban decentral air heat pump-2045,DE0 3 low voltage,urban decentral air heat pump,,,465.76277
Link,DE0 3 urban decentral biomass boiler-2045,DE0 3 solid biomass,urban decentral biomass boiler,,,2199.39905
Link,DE0 3 urban decentral resistive heater-2045,DE0 3 low voltage,urban decentral resistive heater,,,605.90573
Link,DE0 3 urban decentral water tanks charger-2045,DE0 3 urban decentral heat,urban decentral water tanks charger,,,0.39652
Link,DE0 3 urban decentral water tanks discharger-2045,DE0 3 urban decentral water tanks,urban decentral water tanks discharger,,,0.39652
Link,DE0 3 waste CHP CC-2045,DE0 3 non-sequestered HVC,waste CHP CC,,,0.00349
Link,DE0 3 waste CHP-2045,DE0 3 non-sequestered HVC,waste CHP,,,0.00304
Link,DE0 4 BEV charger-2045,DE0 4 low voltage,BEV charger,,,90359.46116
Link,DE0 4 Fischer-Tropsch-2045,DE0 4 H2,Fischer-Tropsch,,,0.01075
Link,DE0 4 H2 CCGT-2045,DE0 4 H2,H2 CCGT,,,0.01619
Link,DE0 4 H2 Electrolysis-2045,DE0 4,H2 Electrolysis,,,0.01571
Link,DE0 4 H2 Fuel Cell-2045,DE0 4 H2,H2 Fuel Cell,,,0.00682
Link,DE0 4 H2 OCGT-2045,DE0 4 H2,H2 OCGT,,,10080.43576
Link,DE0 4 H2 turbine-2045,DE0 4 H2,H2 turbine,,,0.28119
Link,DE0 4 SMR CC-2045,DE gas,SMR CC,,,0.0073
Link,DE0 4 SMR-2045,DE gas,SMR,,,0.00601
Link,DE0 4 Sabatier-2045,DE0 4 H2,Sabatier,,,0.00567
Link,DE0 4 battery charger-2045,DE0 4,battery charger,,,0.06786
Link,DE0 4 battery discharger-2045,DE0 4 battery,battery discharger,,,0.06926
Link,DE0 4 biogas to gas CC-2045,DE0 4 biogas,biogas to gas CC,,,401.04078
Link,DE0 4 biogas to gas-2045,DE0 4 biogas,biogas to gas,,,0.00691
Link,DE0 4 electricity distribution grid-2045,DE0 4,electricity distribution grid,,,11256.48014
Link,DE0 4 electricity distribution grid-reversed-2045,DE0 4 low voltage,electricity distribution grid,,,11256.48014
Link,DE0 4 gas for industry CC-2045,DE gas,gas for industry CC,,,3231.86192
Link,DE0 4 home battery charger-2045,DE0 4 low voltage,home battery charger,,,0.04843
Link,DE0 4 home battery discharger-2045,DE0 4 home battery,home battery discharger,,,0.04943
Link,DE0 4 methanolisation-2045,DE0 4 H2,methanolisation,,,0.02879
Link,DE0 4 process emissions CC-2045,DE0 4 process emissions,process emissions CC,,,0.00307
Link,DE0 4 rural air heat pump-2045,DE0 4 low voltage,rural air heat pump,,,0.00258
Link,DE0 4 rural biomass boiler-2045,DE0 4 solid biomass,rural biomass boiler,,,0.0002
Link,DE0 4 rural ground heat pump-2045,DE0 4 low voltage,rural ground heat pump,,,114.11796
Link,DE0 4 rural resistive heater-2045,DE0 4 low voltage,rural resistive heater,,,0.03801
Link,DE0 4 rural water tanks charger-2045,DE0 4 rural heat,rural water tanks charger,,,0.39695
Link,DE0 4 rural water tanks discharger-2045,DE0 4 rural water tanks,rural water tanks discharger,,,0.39695
Link,DE0 4 solid biomass biomass to liquid CC-2045,DE0 4 solid biomass,biomass to liquid CC,,,0.00376
Link,DE0 4 solid biomass biomass to liquid-2045,DE0 4 solid biomass,biomass to liquid,,,0.00358
Link,DE0 4 solid biomass for industry CC-2045,DE0 4 solid biomass,solid biomass for industry CC,,,1979.9605
Link,DE0 4 urban central DAC-2045,DE0 4,DAC,,,0.00136
Link,DE0 4 urban central H2 CHP-2045,DE0 4 H2,urban central H2 CHP,,,4317.45076
Link,DE0 4 urban central air heat pump-2045,DE0 4 low voltage,urban central air heat pump,,,323.52352
Link,DE0 4 urban central gas CHP CC-2045,DE gas,urban central gas CHP CC,,,0.01182
Link,DE0 4 urban central gas boiler-2045,DE gas,urban central gas boiler,,,0.04247
Link,DE0 4 urban central resistive heater-2045,DE0 4 low voltage,urban central resistive heater,,,0.05452
Link,DE0 4 urban central solid biomass CHP CC-2045,DE0 4 solid biomass,urban central solid biomass CHP CC,,,0.00312
Link,DE0 4 urban central solid biomass CHP-2045,DE0 4 solid biomass,urban central solid biomass CHP,,,0.00455
Link,DE0 4 urban central water pits charger-2045,DE0 4 urban central heat,urban central water pits charger,,,0.70284
Link,DE0 4 urban central water pits discharger-2045,DE0 4 urban central water pits,urban central water pits discharger,,,0.70284
Link,DE0 4 urban central water tanks charger-2045,DE0 4 urban central heat,urban central water tanks charger,,,0.06947
Link,DE0 4 urban central water tanks discharger-2045,DE0 4 urban central water tanks,urban central water tanks discharger,,,0.06947
Link,DE0 4 urban decentral DAC-2045,DE0 4,DAC,,,0.0014
Link,DE0 4 urban decentral air heat pump-2045,DE0 4 low voltage,urban decentral air heat pump,,,2638.90733
Link,DE0 4 urban decentral biomass boiler-2045,DE0 4 solid biomass,urban decentral biomass boiler,,,0.0005
Link,DE0 4 urban decentral resistive heater-2045,DE0 4 low voltage,urban decentral resistive heater,,,4385.99195
Link,DE0 4 urban decentral water tanks charger-2045,DE0 4 urban decentral heat,urban decentral water tanks charger,,,0.39659
Link,DE0 4 urban decentral water tanks discharger-2045,DE0 4 urban decentral water tanks,urban decentral water tanks discharger,,,0.39659
Link,DE0 4 waste CHP CC-2045,DE0 4 non-sequestered HVC,waste CHP CC,,,0.00329
Link,DE0 4 waste CHP-2045,DE0 4 non-sequestered HVC,waste CHP,,,0.00294
Link,DE0 5 BEV charger-2045,DE0 5 low voltage,BEV charger,,,36118.31455
Link,DE0 5 Fischer-Tropsch-2045,DE0 5 H2,Fischer-Tropsch,,,0.01089
Link,DE0 5 H2 CCGT-2045,DE0 5 H2,H2 CCGT,,,0.01493
Link,DE0 5 H2 Electrolysis-2045,DE0 5,H2 Electrolysis,,,0.01814
Link,DE0 5 H2 Fuel Cell-2045,DE0 5 H2,H2 Fuel Cell,,,0.00565
Link,DE0 5 H2 OCGT-2045,DE0 5 H2,H2 OCGT,,,0.23255
Link,DE0 5 H2 turbine-2045,DE0 5 H2,H2 turbine,,,0.12627
Link,DE0 5 SMR CC-2045,DE gas,SMR CC,,,0.00697
Link,DE0 5 SMR-2045,DE gas,SMR,,,0.00599
Link,DE0 5 Sabatier-2045,DE0 5 H2,Sabatier,,,0.00575
Link,DE0 5 battery charger-2045,DE0 5,battery charger,,,0.06831
Link,DE0 5 battery discharger-2045,DE0 5 battery,battery discharger,,,0.06972
Link,DE0 5 biogas to gas CC-2045,DE0 5 biogas,biogas to gas CC,,,279.01379
Link,DE0 5 biogas to gas-2045,DE0 5 biogas,biogas to gas,,,0.00695
Link,DE0 5 electricity distribution grid-2045,DE0 5,electricity distribution grid,,,919.97075
Link,DE0 5 electricity distribution grid-reversed-2045,DE0 5 low voltage,electricity distribution grid,,,919.97075
Link,DE0 5 gas for industry CC-2045,DE gas,gas for industry CC,,,832.06569
Link,DE0 5 home battery charger-2045,DE0 5 low voltage,home battery charger,,,0.0488
Link,DE0 5 home battery discharger-2045,DE0 5 home battery,home battery discharger,,,0.04981
Link,DE0 5 methanolisation-2045,DE0 5 H2,methanolisation,,,0.03792
Link,DE0 5 process emissions CC-2045,DE0 5 process emissions,process emissions CC,,,16.14866
Link,DE0 5 rural air heat pump-2045,DE0 5 low voltage,rural air heat pump,,,0.00256
Link,DE0 5 rural biomass boiler-2045,DE0 5 solid biomass,rural biomass boiler,,,0.00112
Link,DE0 5 rural ground heat pump-2045,DE0 5 low voltage,rural ground heat pump,,,1.90692
Link,DE0 5 rural resistive heater-2045,DE0 5 low voltage,rural resistive heater,,,0.03904
Link,DE0 5 rural water tanks charger-2045,DE0 5 rural heat,rural water tanks charger,,,0.3967
Link,DE0 5 rural water tanks discharger-2045,DE0 5 rural water tanks,rural water tanks discharger,,,0.3967
Link,DE0 5 solid biomass biomass to liquid CC-2045,DE0 5 solid biomass,biomass to liquid CC,,,134.45556
Link,DE0 5 solid biomass biomass to liquid-2045,DE0 5 solid biomass,biomass to liquid,,,0.0053
Link,DE0 5 solid biomass for industry CC-2045,DE0 5 solid biomass,solid biomass for industry CC,,,625.31866
Link,DE0 5 urban central DAC-2045,DE0 5,DAC,,,0.00155
Link,DE0 5 urban central H2 CHP-2045,DE0 5 H2,urban central H2 CHP,,,0.02478
Link,DE0 5 urban central air heat pump-2045,DE0 5 low voltage,urban central air heat pump,,,0.01304
Link,DE0 5 urban central gas CHP CC-2045,DE gas,urban central gas CHP CC,,,0.00784
Link,DE0 5 urban central gas boiler-2045,DE gas,urban central gas boiler,,,0.04248
Link,DE0 5 urban central resistive heater-2045,DE0 5 low voltage,urban central resistive heater,,,462.76773
Link,DE0 5 urban central solid biomass CHP CC-2045,DE0 5 solid biomass,urban central solid biomass CHP CC,,,0.00479
Link,DE0 5 urban central solid biomass CHP-2045,DE0 5 solid biomass,urban central solid biomass CHP,,,0.00608
Link,DE0 5 urban central water pits charger-2045,DE0 5 urban central heat,urban central water pits charger,,,0.99877
Link,DE0 5 urban central water pits discharger-2045,DE0 5 urban central water pits,urban central water pits discharger,,,0.99877
Link,DE0 5 urban central water tanks charger-2045,DE0 5 urban central heat,urban central water tanks charger,,,0.06994
Link,DE0 5 urban central water tanks discharger-2045,DE0 5 urban central water tanks,urban central water tanks discharger,,,0.06994
Link,DE0 5 urban decentral DAC-2045,DE0 5,DAC,,,0.00138
Link,DE0 5 urban decentral air heat pump-2045,DE0 5 low voltage,urban decentral air heat pump,,,0.00387
Link,DE0 5 urban decentral biomass boiler-2045,DE0 5 solid biomass,urban decentral biomass boiler,,,1494.15214
Link,DE0 5 urban decentral resistive heater-2045,DE0 5 low voltage,urban decentral resistive heater,,,0.03421
Link,DE0 5 urban decentral water tanks charger-2045,DE0 5 urban decentral heat,urban decentral water tanks charger,,,0.39688
Link,DE0 5 urban decentral water tanks discharger-2045,DE0 5 urban decentral water tanks,urban decentral water tanks discharger,,,0.39688
Link,DE0 5 waste CHP CC-2045,DE0 5 non-sequestered HVC,waste CHP CC,,,0.01463
Link,DE0 5 waste CHP-2045,DE0 5 non-sequestered HVC,waste CHP,,,0.0044
Link,DE0 6 BEV charger-2045,DE0 6 low voltage,BEV charger,,,66195.28084
Link,DE0 6 Fischer-Tropsch-2045,DE0 6 H2,Fischer-Tropsch,,,0.01081
Link,DE0 6 H2 CCGT-2045,DE0 6 H2,H2 CCGT,,,0.01493
Link,DE0 6 H2 Electrolysis-2045,DE0 6,H2 Electrolysis,,,0.01586
Link,DE0 6 H2 Fuel Cell-2045,DE0 6 H2,H2 Fuel Cell,,,0.00687
Link,DE0 6 H2 OCGT-2045,DE0 6 H2,H2 OCGT,,,0.21011
Link,DE0 6 H2 turbine-2045,DE0 6 H2,H2 turbine,,,0.11788
Link,DE0 6 SMR CC-2045,DE gas,SMR CC,,,0.007
Link,DE0 6 SMR-2045,DE gas,SMR,,,0.00602
Link,DE0 6 Sabatier-2045,DE0 6 H2,Sabatier,,,0.00573
Link,DE0 6 battery charger-2045,DE0 6,battery charger,,,0.06817
Link,DE0 6 battery discharger-2045,DE0 6 battery,battery discharger,,,0.06957
Link,DE0 6 biogas to gas CC-2045,DE0 6 biogas,biogas to gas CC,,,139.53737
Link,DE0 6 biogas to gas-2045,DE0 6 biogas,biogas to gas,,,0.00685
Link,DE0 6 electricity distribution grid-2045,DE0 6,electricity distribution grid,,,6588.05201
Link,DE0 6 electricity distribution grid-reversed-2045,DE0 6 low voltage,electricity distribution grid,,,6588.05201
Link,DE0 6 gas for industry CC-2045,DE gas,gas for industry CC,,,1707.25529
Link,DE0 6 home battery charger-2045,DE0 6 low voltage,home battery charger,,,0.04858
Link,DE0 6 home battery discharger-2045,DE0 6 home battery,home battery discharger,,,0.04959
Link,DE0 6 methanolisation-2045,DE0 6 H2,methanolisation,,,0.03362
Link,DE0 6 process emissions CC-2045,DE0 6 process emissions,process emissions CC,,,0.00303
Link,DE0 6 rural air heat pump-2045,DE0 6 low voltage,rural air heat pump,,,0.00257
Link,DE0 6 rural biomass boiler-2045,DE0 6 solid biomass,rural biomass boiler,,,0.00029
Link,DE0 6 rural ground heat pump-2045,DE0 6 low voltage,rural ground heat pump,,,69.96071
Link,DE0 6 rural resistive heater-2045,DE0 6 low voltage,rural resistive heater,,,0.03851
Link,DE0 6 rural water tanks charger-2045,DE0 6 rural heat,rural water tanks charger,,,0.39736
Link,DE0 6 rural water tanks discharger-2045,DE0 6 rural water tanks,rural water tanks discharger,,,0.39736
Link,DE0 6 solid biomass biomass to liquid CC-2045,DE0 6 solid biomass,biomass to liquid CC,,,0.00472
Link,DE0 6 solid biomass biomass to liquid-2045,DE0 6 solid biomass,biomass to liquid,,,0.00383
Link,DE0 6 solid biomass for industry CC-2045,DE0 6 solid biomass,solid biomass for industry CC,,,1566.46485
Link,DE0 6 urban central DAC-2045,DE0 6,DAC,,,0.00144
Link,DE0 6 urban central H2 CHP-2045,DE0 6 H2,urban central H2 CHP,,,4330.30335
Link,DE0 6 urban central air heat pump-2045,DE0 6 low voltage,urban central air heat pump,,,191.39498
Link,DE0 6 urban central gas CHP CC-2045,DE gas,urban central gas CHP CC,,,0.01199
Link,DE0 6 urban central gas boiler-2045,DE gas,urban central gas boiler,,,0.04297
Link,DE0 6 urban central resistive heater-2045,DE0 6 low voltage,urban central resistive heater,,,101.3218
Link,DE0 6 urban central solid biomass CHP CC-2045,DE0 6 solid biomass,urban central solid biomass CHP CC,,,0.0037
Link,DE0 6 urban central solid biomass CHP-2045,DE0 6 solid biomass,urban central solid biomass CHP,,,0.00575
Link,DE0 6 urban central water pits charger-2045,DE0 6 urban central heat,urban central water pits charger,,,0.37764
Link,DE0 6 urban central water pits discharger-2045,DE0 6 urban central water pits,urban central water pits discharger,,,0.37764
Link,DE0 6 urban central water tanks charger-2045,DE0 6 urban central heat,urban central water tanks charger,,,0.06496
Link,DE0 6 urban central water tanks discharger-2045,DE0 6 urban central water tanks,urban central water tanks discharger,,,0.06496
Link,DE0 6 urban decentral DAC-2045,DE0 6,DAC,,,0.00144
Link,DE0 6 urban decentral air heat pump-2045,DE0 6 low voltage,urban decentral air heat pump,,,2065.43498
Link,DE0 6 urban decentral biomass boiler-2045,DE0 6 solid biomass,urban decentral biomass boiler,,,593.73764
Link,DE0 6 urban decentral resistive heater-2045,DE0 6 low voltage,urban decentral resistive heater,,,2060.52258
Link,DE0 6 urban decentral water tanks charger-2045,DE0 6 urban decentral heat,urban decentral water tanks charger,,,0.39618
Link,DE0 6 urban decentral water tanks discharger-2045,DE0 6 urban decentral water tanks,urban decentral water tanks discharger,,,0.39618
Link,DE0 6 waste CHP CC-2045,DE0 6 non-sequestered HVC,waste CHP CC,,,0.0031
Link,DE0 6 waste CHP-2045,DE0 6 non-sequestered HVC,waste CHP,,,0.00297
Link,DE0 7 BEV charger-2045,DE0 7 low voltage,BEV charger,,,44177.11226
Link,DE0 7 Fischer-Tropsch-2045,DE0 7 H2,Fischer-Tropsch,,,0.01157
Link,DE0 7 H2 CCGT-2045,DE0 7 H2,H2 CCGT,,,0.01455
Link,DE0 7 H2 Electrolysis-2045,DE0 7,H2 Electrolysis,,,0.01752
Link,DE0 7 H2 Fuel Cell-2045,DE0 7 H2,H2 Fuel Cell,,,0.00641
Link,DE0 7 H2 OCGT-2045,DE0 7 H2,H2 OCGT,,,0.1473
Link,DE0 7 H2 turbine-2045,DE0 7 H2,H2 turbine,,,0.09634
Link,DE0 7 SMR CC-2045,DE gas,SMR CC,,,0.00684
Link,DE0 7 SMR-2045,DE gas,SMR,,,0.00602
Link,DE0 7 Sabatier-2045,DE0 7 H2,Sabatier,,,0.00584
Link,DE0 7 battery charger-2045,DE0 7,battery charger,,,0.0684
Link,DE0 7 battery discharger-2045,DE0 7 battery,battery discharger,,,0.06981
Link,DE0 7 biogas to gas CC-2045,DE0 7 biogas,biogas to gas CC,,,255.47755
Link,DE0 7 biogas to gas-2045,DE0 7 biogas,biogas to gas,,,0.0072
Link,DE0 7 electricity distribution grid-2045,DE0 7,electricity distribution grid,,,2077.1416
Link,DE0 7 electricity distribution grid-reversed-2045,DE0 7 low voltage,electricity distribution grid,,,2077.1416
Link,DE0 7 gas for industry CC-2045,DE gas,gas for industry CC,,,820.64961
Link,DE0 7 home battery charger-2045,DE0 7 low voltage,home battery charger,,,0.0488
Link,DE0 7 home battery discharger-2045,DE0 7 home battery,home battery discharger,,,0.04981
Link,DE0 7 methanolisation-2045,DE0 7 H2,methanolisation,,,0.05024
Link,DE0 7 process emissions CC-2045,DE0 7 process emissions,process emissions CC,,,14.33327
Link,DE0 7 rural air heat pump-2045,DE0 7 low voltage,rural air heat pump,,,0.00257
Link,DE0 7 rural biomass boiler-2045,DE0 7 solid biomass,rural biomass boiler,,,0.0003
Link,DE0 7 rural ground heat pump-2045,DE0 7 low voltage,rural ground heat pump,,,23.351
Link,DE0 7 rural resistive heater-2045,DE0 7 low voltage,rural resistive heater,,,0.03909
Link,DE0 7 rural water tanks charger-2045,DE0 7 rural heat,rural water tanks charger,,,0.39643
Link,DE0 7 rural water tanks discharger-2045,DE0 7 rural water tanks,rural water tanks discharger,,,0.39643
Link,DE0 7 solid biomass biomass to liquid CC-2045,DE0 7 solid biomass,biomass to liquid CC,,,0.00577
Link,DE0 7 solid biomass biomass to liquid-2045,DE0 7 solid biomass,biomass to liquid,,,0.00406
Link,DE0 7 solid biomass for industry CC-2045,DE0 7 solid biomass,solid biomass for industry CC,,,738.20525
Link,DE0 7 urban central DAC-2045,DE0 7,DAC,,,0.00145
Link,DE0 7 urban central H2 CHP-2045,DE0 7 H2,urban central H2 CHP,,,0.07592
Link,DE0 7 urban central air heat pump-2045,DE0 7 low voltage,urban central air heat pump,,,164.56454
Link,DE0 7 urban central gas CHP CC-2045,DE gas,urban central gas CHP CC,,,0.00978
Link,DE0 7 urban central gas boiler-2045,DE gas,urban central gas boiler,,,0.05927
Link,DE0 7 urban central resistive heater-2045,DE0 7 low voltage,urban central resistive heater,,,0.05249
Link,DE0 7 urban central solid biomass CHP CC-2045,DE0 7 solid biomass,urban central solid biomass CHP CC,,,0.00371
Link,DE0 7 urban central solid biomass CHP-2045,DE0 7 solid biomass,urban central solid biomass CHP,,,0.00581
Link,DE0 7 urban central water pits charger-2045,DE0 7 urban central heat,urban central water pits charger,,,0.7315
Link,DE0 7 urban central water pits discharger-2045,DE0 7 urban central water pits,urban central water pits discharger,,,0.7315
Link,DE0 7 urban central water tanks charger-2045,DE0 7 urban central heat,urban central water tanks charger,,,0.06974
Link,DE0 7 urban central water tanks discharger-2045,DE0 7 urban central water tanks,urban central water tanks discharger,,,0.06974
Link,DE0 7 urban decentral DAC-2045,DE0 7,DAC,,,0.00127
Link,DE0 7 urban decentral air heat pump-2045,DE0 7 low voltage,urban decentral air heat pump,,,307.18216
Link,DE0 7 urban decentral biomass boiler-2045,DE0 7 solid biomass,urban decentral biomass boiler,,,2339.37541
Link,DE0 7 urban decentral resistive heater-2045,DE0 7 low voltage,urban decentral resistive heater,,,502.71625
Link,DE0 7 urban decentral water tanks charger-2045,DE0 7 urban decentral heat,urban decentral water tanks charger,,,0.39614
Link,DE0 7 urban decentral water tanks discharger-2045,DE0 7 urban decentral water tanks,urban decentral water tanks discharger,,,0.39614
